Branch_ID,x1_OpCost,x2_Staff,z1_GreenDeposits,z2_ESGAccounts,y1_GreenRevenue,y2_CarbonNPL,E0_NonOriented,True_Archetype,Reduct_%_OpCost,Reduct_%_Staff,Expand_%_Revenue,Mitigat_%_CarbonNPL
BR_167,4.704538484053791,41.79486794744123,5.92559217901424,189.21399319950007,3.7991310207373163,2.023097429829915,0.2161,Archetype_B,67.1,82.8,0.0,84.7
BR_168,3.475823364457348,23.462456253829878,4.877722843808988,101.43760451174421,2.642311355579682,0.8079117231812032,0.2355,Archetype_B,66.8,77.1,0.0,97.1
BR_169,4.634403358751962,31.575079820634112,6.641699065000378,132.2398444370744,6.419804789977,0.4473937652408899,0.3439,Archetype_B,66.1,76.8,0.0,87.5
BR_170,2.47467779719676,39.79714930537689,4.124806434040004,166.83670623260798,6.123666803358715,2.5576174775297082,0.3202,Archetype_B,58.3,78.2,0.0,80.5
BR_171,2.2970905812693077,20.861687487009448,3.449876405063207,136.77813774886855,6.881450144167584,1.0478520010630243,0.4456,Archetype_B,51.3,75.1,0.0,46.4
BR_172,4.508442262044456,27.99411811032005,3.883918614622549,188.29058410627866,3.0528506120209187,1.1003516519898429,0.2222,Archetype_B,65.8,74.4,0.0,77.4
BR_173,2.833049836539197,36.07212158369582,3.3891818770059947,168.98972475576738,2.2351490264012375,0.4033664505778013,0.222,Archetype_B,63.1,75.7,0.0,99.5
BR_174,4.8785908940168525,20.23167808157215,1.9487169803863942,168.8525560830551,7.833676083178853,2.1852334476736477,0.4578,Archetype_B,71.7,68.2,0.0,15.8
BR_175,4.1640662132685,34.59800354378848,5.353026545194456,205.50977084597932,4.505069447545784,0.8245744327611645,0.281,Archetype_B,59.6,77.4,0.0,95.2
BR_176,4.9373487841611885,25.74291424991143,3.438002392651787,112.36457681321562,6.888329692876412,2.0397888129512327,0.3494,Archetype_B,81.4,83.4,0.0,72.4
BR_177,3.449579570192911,37.65957535557567,4.73644625382077,91.2261058748284,6.638040010678814,0.9976855959943983,0.3875,Archetype_B,73.1,79.3,0.0,45.7
BR_178,3.2832934395852083,39.373525647173324,4.935076220730294,131.24843199618948,6.148830178612569,0.7873468519542937,0.3594,Archetype_B,70.6,79.4,0.0,93.2
BR_179,5.123534599912216,41.2271208481237,3.2133346832798346,103.9299392048867,4.330896045250122,1.608260586816996,0.2477,Archetype_B,83.4,90.4,0.0,78.0
BR_180,3.5625121788872054,23.964533587516286,2.6631169729383757,156.9996399214178,5.310024211763039,1.9739833011676768,0.3087,Archetype_B,64.0,75.1,0.0,78.0
BR_181,3.843771793664293,37.03886461705064,4.952769754271845,166.50766086927825,5.326527340231216,1.6604678251504852,0.282,Archetype_B,64.6,82.9,0.0,73.8
BR_182,2.7405774564215366,36.84995521215192,4.7957018052144305,167.11157626026753,7.545890259592021,1.5798941638131199,0.3789,Archetype_B,62.3,76.4,0.0,61.0
BR_183,1.8405718723026023,27.28012321858457,2.8847182673568077,118.75810134928822,7.140983343864166,1.704597648140175,0.4382,Archetype_B,60.1,77.4,0.0,65.8
BR_184,4.484552579935943,32.18539519548643,6.612414508585993,74.45282580412582,3.850396149501794,1.469201561757504,0.2401,Archetype_B,65.1,77.4,0.0,78.6
BR_185,4.418349682964931,23.29956920029307,3.149903595664653,130.73065022333313,3.1519325213559393,1.5861597961195613,0.2194,Archetype_B,75.8,78.6,0.0,83.8
BR_186,4.468773742448665,31.758828599890695,4.8733182374043755,97.6999875705468,8.169970713015672,1.8274689000510171,0.3899,Archetype_B,74.2,83.1,0.0,63.5
BR_187,3.557208693295114,23.859936060414274,7.041581419916576,193.3811331675228,6.749939109768674,1.9211081577518059,0.3564,Archetype_B,53.2,67.5,0.0,71.3
BR_188,3.424987953356347,19.448332215103452,3.3866989908925835,115.16768310268779,8.461752628104074,1.2851106294121457,0.4746,Archetype_B,72.5,77.5,0.0,46.3
BR_189,3.1279063005414973,21.307037500233132,3.513296914914222,70.11854701270518,3.8445513823137647,0.8153268127129939,0.3136,Archetype_B,73.4,81.8,0.0,61.5
BR_190,3.1527825343807736,33.46221522016839,3.352764274433543,66.73994257142229,6.1929090252955366,0.4668855045138878,0.5162,Archetype_B,79.2,83.5,0.0,2.2
BR_191,5.010947310548903,29.10419503521685,3.1936996762691043,138.1115141383773,6.0379042038109425,1.870352176758304,0.3086,Archetype_B,77.5,81.9,0.0,73.7
BR_192,4.48960314927512,29.620386229441905,3.155633446499655,148.805906572455,6.227823623370087,1.273304259767663,0.3392,Archetype_B,72.9,80.9,0.0,60.1
BR_193,3.934522340990142,19.964476987248258,5.43178270219987,83.0805837330011,5.104208142000102,1.9115326406125832,0.3057,Archetype_B,67.3,70.0,0.0,78.2
BR_194,4.129818245608322,26.161924477405705,2.7643230212674217,45.55128839378974,2.160642504973718,2.6102047643390627,0.1887,Archetype_B,84.2,88.4,0.0,93.2
BR_195,5.487368975864685,29.309691249168143,4.490502637581468,114.48232993612704,5.064055923510453,2.639569712291494,0.2524,Archetype_B,80.6,83.1,0.0,84.3
BR_196,5.252786186861329,34.18191215653606,6.443840790553011,95.34385423147026,4.625423275799431,1.8482101955257086,0.2441,Archetype_B,71.0,79.2,0.0,79.6
BR_197,3.830419163463747,23.923683227599415,6.1622257908460725,156.3986974650139,5.163619137795443,2.0353713364560613,0.295,Archetype_B,61.9,71.6,0.0,79.3
BR_198,4.517456428826432,32.29352808971768,5.249833009819798,142.78756623664987,7.432149155590273,1.9078551397932495,0.3344,Archetype_B,72.5,82.1,0.0,68.2
BR_199,2.8225754265332945,32.061633758254,3.740253908279279,111.49598375580793,4.5529848799621195,1.8308386160515706,0.2837,Archetype_B,74.0,80.8,0.0,79.7
BR_200,3.5113306792099777,34.44403502320039,4.249615271930867,99.63406923104972,6.779914755887917,0.8658059207715261,0.4098,Archetype_B,76.3,79.7,0.0,36.1
BR_201,3.3110697175011023,21.68471284149239,4.855387562688415,191.37600092687038,4.010233457751193,0.9390467452424662,0.3113,Archetype_B,52.7,66.4,0.0,96.3
BR_202,3.7170862984019566,18.920225286344188,4.566140345150376,120.26856979278314,6.629324008594858,1.388561610277866,0.3763,Archetype_B,70.9,73.4,0.0,61.0
BR_203,3.052283923583378,38.24348202618466,4.173046549684283,178.18371135068062,6.629770434419583,1.4626917115373264,0.345,Archetype_B,63.9,75.8,0.0,63.0
BR_204,1.8851159387692826,16.890510876769646,6.584133392514386,79.72367736334591,4.357165938426619,2.4652536168647634,0.3409,Archetype_B,31.6,35.9,0.0,85.6
BR_205,1.6586533465222724,36.8503215780554,3.3495504013275568,125.29440083293485,3.8466201689011554,0.8749958034424152,0.3261,Archetype_B,53.3,82.3,0.0,64.1
BR_206,2.7830602352000766,23.530896226722152,3.3177047467923817,65.092831271573,3.769521105034932,2.2947421824769947,0.2766,Archetype_B,71.8,84.5,0.0,86.6
BR_207,4.924325215190912,40.85586018928293,4.876724917841649,128.34325091232003,4.114683433050515,1.8369306827180891,0.2215,Archetype_B,76.6,86.9,0.0,81.7
BR_208,4.744406558456665,38.81343818798713,4.468293438566527,184.31885260217996,7.375053059179782,1.11776659230353,0.3558,Archetype_B,68.2,81.9,0.0,46.1
BR_209,4.056416080983046,34.85156977591716,5.9744776624541025,98.81849226031623,7.573010615755322,1.75181806533888,0.3628,Archetype_B,65.2,81.1,0.0,64.7
BR_210,3.482914714342318,24.496181309848836,5.884571851703226,54.00797165823755,4.3918036904128686,1.0306128789546123,0.3232,Archetype_B,60.0,73.6,0.0,65.2
BR_211,4.07916116447329,31.188534221762342,5.2660304770699575,77.4275985302699,4.902695065776248,2.574597057335917,0.2726,Archetype_B,69.5,81.4,0.0,84.5
BR_212,3.617529704980183,26.30925913494111,2.783170056028317,104.86956757178555,5.027277955254638,0.34164856356756323,0.4064,Archetype_B,76.3,84.8,0.0,95.4
BR_213,2.896199116879085,30.503172650848878,4.039381973223091,80.07962207730301,6.946566395541379,1.2993450225084462,0.4168,Archetype_B,72.7,78.2,0.0,56.4
BR_214,3.4435185286013272,34.767046888574015,4.415564863636058,73.7803377629395,4.376791571078922,0.2573779406671566,0.336,Archetype_B,74.9,79.1,0.0,85.1
BR_215,3.644000598205025,40.58645608038,2.99099636513978,161.69403839086007,6.098371997797657,1.475111273613755,0.3263,Archetype_B,72.5,79.3,0.0,66.3
BR_216,3.4909523108472116,43.581467796461126,3.075896283734046,133.6936409661195,5.516327609405758,2.0291350108120465,0.294,Archetype_B,76.3,84.1,0.0,77.8
BR_217,4.258195226448586,34.234776769652704,6.185150529389509,77.38237243970863,5.987002637527844,1.8845941847462335,0.3159,Archetype_B,65.6,80.1,0.0,74.1
BR_218,2.5700532710143045,23.74999332148103,2.8370328423732247,184.02389542917885,3.7364431837597936,1.5493392652809166,0.278,Archetype_B,24.7,51.3,0.0,80.3
BR_219,3.574349115509882,26.92608314917164,4.77157194238557,77.44289587705121,6.830357447359747,2.2453306631803853,0.3691,Archetype_B,68.4,80.5,0.0,75.2
BR_220,4.204011306770921,36.12661314186634,2.6605535079314784,194.17571690021722,2.973316896408999,1.632650223943355,0.1965,Archetype_B,51.4,66.2,0.0,85.1
BR_221,2.531708345792353,19.57131786414008,2.908401744011268,79.16155996524613,3.712640828924218,2.488041313720744,0.2803,Archetype_B,72.8,83.6,0.0,87.8
BR_222,4.190577693638471,25.410841349235408,4.188057798371455,202.42320381967744,6.61669200862785,1.403509185706259,0.3413,Archetype_B,60.5,69.7,0.0,61.5
BR_223,4.092419747002935,28.49535308437811,6.146174245031141,131.59190853255336,6.614363550321346,1.749216505224198,0.3266,Archetype_B,64.5,76.3,0.0,69.1
BR_224,2.8795935885547372,23.69955631109581,5.151036754277159,180.76458724274525,3.174780646037956,1.9231895879734875,0.2696,Archetype_B,48.7,71.0,0.0,86.5
BR_225,2.8061165230009215,22.38616285879806,6.477298109655488,197.88130708917498,2.6310084735785058,1.8722716880679506,0.2874,Archetype_B,42.3,66.4,0.0,88.5
BR_226,4.620233499347983,13.94987895490862,1.5976130986254353,65.98507460127814,1.6672635682521424,2.1966838370739605,0.1747,Archetype_C,88.3,82.0,0.0,93.8
BR_227,4.270132370545891,30.65721829581604,3.0965576793369847,73.09125451671555,4.954636347335397,3.141367390184078,0.2944,Archetype_C,82.8,88.9,0.0,87.1
BR_228,2.909428106971029,21.032438845573804,0.468052837913999,58.5943778453445,2.1702779329950532,1.4331847014236017,0.292,Archetype_C,78.8,82.5,0.0,34.8
BR_229,4.7083585911178325,35.580650160878555,3.442641390821583,36.13318237232373,3.2361468099253474,2.130600812687174,0.2686,Archetype_C,0.0,38.4,0.0,87.6
BR_230,4.376019745494762,24.958197145562142,1.3943613446309477,73.8517348325176,3.8388982645933183,0.9917053627826188,0.3434,Archetype_C,86.2,88.7,0.0,68.4
BR_231,3.844228273496494,39.552020739857596,3.406253706074025,46.05934059765449,3.286483036740039,1.850192622464946,0.2513,Archetype_C,82.6,85.8,0.0,85.5
BR_232,2.7039622186516827,16.987540768838503,0.9549173685935937,66.39763827012563,4.069381522556288,2.626589682589127,0.3483,Archetype_C,79.9,85.1,0.0,33.3
BR_233,3.0814291183989018,36.71237286702534,1.9697888869939828,70.2651958905751,3.110175882222747,2.227794343978166,0.2424,Archetype_C,85.9,90.1,0.0,88.6
BR_234,2.2345106980654483,31.026714014491453,2.1555647896652315,92.4955771844519,1.4477073601476234,1.5284902980769839,0.1655,Archetype_C,74.4,84.5,0.0,92.3
BR_235,4.630794248164176,28.78989188384492,2.5813163322897927,67.9641726536063,3.6929992467945585,1.2860934147353908,0.2702,Archetype_C,86.8,90.1,0.0,76.6
BR_236,3.8184396701461223,30.68594997720195,3.447113782850093,52.593075841284985,3.1139625422793005,2.5822271509843637,0.2298,Archetype_C,78.6,87.6,0.0,90.2
BR_237,2.359406554714446,29.419611548374178,3.74811818873703,22.73344609440599,3.990558746288416,2.3317282944052593,0.4025,Archetype_C,64.1,65.0,0.0,6.2
BR_238,3.4489244147567697,28.5848212986331,2.2924382939505548,93.28203987639856,4.060954506901348,3.673739715302094,0.2546,Archetype_C,77.9,87.6,0.0,52.4
BR_239,3.435299922284082,18.931986273736502,1.9464777171883112,29.81863150706387,4.3034383478215785,1.0755595812813414,0.5428,Archetype_C,86.6,88.7,0.0,-0.0
BR_240,1.9746383291878669,14.21627357997859,3.286929574535997,76.16236335799536,2.6356045022569337,1.8493005871982247,0.2696,Archetype_C,60.6,74.5,0.0,88.4
BR_241,1.6778175556196517,33.356070475661284,3.9650194527490994,33.73572008772265,2.673946719008871,0.8771230885102023,0.2841,Archetype_C,46.5,67.4,0.0,75.1
BR_242,4.225682695959809,32.68868218694442,3.269906292114076,37.09018829605928,4.631364578584454,1.1841431358856371,0.4371,Archetype_C,81.7,89.0,0.0,21.8
BR_243,3.958756337659997,35.24960374477531,2.134515463941507,67.07843099384908,2.716426923543624,3.277265462791298,0.1978,Archetype_C,86.1,92.8,0.0,64.3
BR_244,3.831181563516547,25.72125620443608,2.156396022475085,30.378437096655738,2.7497612568687284,2.922957872351813,0.256,Archetype_C,86.7,90.8,0.0,48.7
BR_245,3.53103153800229,17.441172474668388,2.7356614047877965,74.45047870895408,4.696725903876198,2.2315511950252787,0.3226,Archetype_C,81.7,82.7,0.0,82.8
BR_246,4.254953812613765,17.80379416084666,0.6789026491968919,43.779014560166395,5.001191802952838,2.1520782224624027,0.5275,Archetype_C,91.6,90.6,0.0,-0.0
BR_247,4.611319420318309,30.245100676405468,2.768176455618911,20.41996719431604,2.868950324949741,0.8979513683883038,0.3968,Archetype_C,85.8,89.9,0.0,22.9
BR_248,3.8501748934122966,21.04913648499324,2.213425234050544,50.868456581163656,2.1067591364109024,2.987994519794469,0.1883,Archetype_C,86.4,88.4,0.0,69.7
BR_249,4.140466970053557,18.367053190448374,3.748025844324552,31.15639613640951,2.420617754551134,3.0567506871432264,0.219,Archetype_C,78.6,77.5,0.0,56.8
BR_250,2.626490989290822,20.660430750134765,0.9577003391972585,36.961428960956106,4.668480808453715,2.349752479288371,0.4888,Archetype_C,0.0,40.8,0.0,8.2
BR_251,1.6924595430235727,17.28223654801588,3.3616822284289802,74.27211984305711,4.724944835829213,1.28770362569397,0.3868,Archetype_C,61.1,68.0,0.0,70.1
BR_252,2.1533421451302366,28.257417887544825,2.3344692292413436,15.071675983664145,2.4334550867354987,3.670508844983117,0.2663,Archetype_C,75.5,77.3,0.0,49.7
BR_253,3.5853028410703263,19.17190193295352,2.9184296599763075,61.52374280052709,1.2641697998385097,3.7920509107623728,0.1396,Archetype_C,80.7,83.2,0.0,85.7
BR_254,2.981872394544592,34.88614892096885,0.8956761117897756,18.39531618668496,4.2126986490542935,3.196027604752345,0.5199,Archetype_C,0.0,28.2,0.0,-0.0
BR_255,3.501570266551048,18.142825020965624,1.7702552581752173,63.87206375228134,3.1018085737274177,1.301463895450307,0.2795,Archetype_C,85.1,86.6,0.0,80.5
BR_256,2.0997912023265184,20.443465781111474,3.038071922422991,87.11836737114596,3.0168241732467913,1.8388839305450015,0.2646,Archetype_C,71.7,75.6,0.0,86.6
BR_257,3.01578534299595,15.793540344561944,2.976717842085486,45.10900818100059,5.073512859017305,3.7461206370143434,0.3694,Archetype_C,76.6,79.3,0.0,26.2
BR_258,2.389017566949485,19.066683512421562,2.697931976942079,25.522482753198403,1.1861214251156817,1.9162588902088276,0.1647,Archetype_C,73.3,84.4,0.0,84.5
BR_259,2.8732798404898454,27.05969035677837,3.0562000985690356,49.04337243215469,4.108382711149002,0.6926499741468944,0.3702,Archetype_C,79.2,81.4,0.0,51.6
BR_260,4.066771872692593,23.451566037170117,3.621342686123949,47.10265406251414,1.2663596531046313,1.6848250069024873,0.1363,Archetype_C,78.9,83.0,0.0,93.9
BR_261,3.011557435808378,29.69711304596431,1.1844438176300258,75.60882401975594,3.0350612247045605,1.7800913412676127,0.285,Archetype_C,73.6,84.0,0.0,86.1
BR_262,2.749173624528017,20.736980400434298,3.263527159601668,56.21105035350017,4.563603281635464,2.1119060080841816,0.3358,Archetype_C,71.9,82.7,0.0,82.4
BR_263,4.869646367142234,28.468069472678803,2.8124729186390915,90.26841089649302,2.7384440872728906,1.8573494012081186,0.1928,Archetype_C,84.8,87.9,0.0,88.0
BR_264,3.0862026850321143,34.411597787500774,0.7294590681352936,98.53162884193813,5.222948865494217,1.7031983998388678,0.5305,Archetype_C,66.4,82.0,0.0,0.0
BR_265,2.870075261168944,32.22782697390055,1.2930759605985893,59.09015095421963,3.56088440264653,2.728127432479579,0.2894,Archetype_C,87.3,90.5,0.0,43.8
BR_266,3.8829970606194144,11.85139611450652,1.4600822342388204,92.99161808529126,2.408530791748742,2.4478597024015007,0.2229,Archetype_C,80.4,70.1,0.0,57.7
BR_267,2.6411096544492727,28.301489819471318,3.541262924307813,56.914056676723625,1.8669677670361526,3.556125795950441,0.1734,Archetype_C,73.7,79.4,0.0,95.7
BR_268,3.002096858183949,20.548831953732126,3.108786211303754,103.04441465662244,1.9417715933325344,3.182250097914471,0.1866,Archetype_C,71.9,80.9,0.0,95.0
BR_269,4.526380290879519,18.276993563476726,2.7197921676550156,23.602754852635595,2.943726477078305,1.5018440898083187,0.3426,Archetype_C,85.8,83.6,0.0,51.0
BR_270,5.137568215332157,35.722760698936455,3.0177029111076967,69.2255235912904,1.1145767634890413,2.5513240465020814,0.1064,Archetype_C,86.1,90.7,0.0,96.4
BR_271,1.808256672794938,19.08498632373711,2.026760363147252,60.523686189174164,2.8316473777702296,1.583803482704282,0.281,Archetype_C,78.0,82.5,0.0,85.4
BR_272,4.541656757579965,25.629447483586887,1.1182566053130996,66.50210595140364,3.0194555326543875,3.7140068178871917,0.2214,Archetype_C,88.0,90.1,0.0,65.0
BR_273,2.970033705050115,25.98735180174883,2.064805939720312,58.225879543349066,4.301239243011095,2.6371154322630224,0.3318,Archetype_C,83.6,91.3,0.0,86.7
BR_274,2.4507608172415174,27.37024099103695,2.7615130382931117,61.6333146732221,3.677734996729682,2.780336641489285,0.278,Archetype_C,77.9,83.4,0.0,89.2
BR_275,2.9108818209001055,26.12908849225967,0.859472561447493,21.996669984389893,3.8489006787632034,2.0979503514758444,0.5249,Archetype_C,0.0,48.2,0.0,-0.0
BR_276,4.104485130341766,18.127239496532084,1.6865077980728225,33.86512411833608,1.822021168284318,1.7058341660114942,0.211,Archetype_C,5.1,0.0,0.0,91.3
BR_277,3.250953886160105,22.888226551365918,2.9662024823234456,78.77710069444959,2.395859110165523,3.9815754890636583,0.1916,Archetype_C,78.4,85.7,0.0,74.1
BR_278,2.489498979154355,24.427697037478964,3.484231585622827,75.75036506534151,3.9423573922726094,3.8534818021191475,0.2728,Archetype_C,72.6,76.5,0.0,91.7
BR_279,3.69168486610375,18.68657675951753,4.065619156289739,95.05177786394613,3.3816698245525254,2.2388799722152783,0.2418,Archetype_C,73.9,76.0,0.0,87.7
BR_280,2.5802688031658283,14.891182072608427,3.652528858397344,95.78165760608346,0.9043683155563685,2.7656655035077113,0.1788,Archetype_C,66.5,73.0,0.0,97.3
BR_281,2.094079101525096,18.53597642675759,2.596659510346087,80.05277683374189,4.618446720506171,2.2880295518089104,0.3446,Archetype_C,68.7,83.6,0.0,83.5
BR_282,1.9591738399599838,12.222285496155166,2.2982017131007657,67.9182698749821,4.449821024121622,3.0916126142242577,0.365,Archetype_C,71.6,78.9,0.0,38.1
BR_283,2.089406065167098,22.03236317052409,2.4796764893304557,42.81162908966498,3.01279381904687,1.2326062043323314,0.2993,Archetype_C,76.8,81.5,0.0,80.1
BR_284,2.681913224111038,14.855140344295847,2.188414660842853,11.997305668526842,1.6349894507472718,2.7058628046737443,0.2301,Archetype_C,69.3,78.6,0.0,54.2
BR_285,2.547434806673278,23.114113275928897,1.5296324944332291,80.78736502327413,4.167079758312994,1.583583616023808,0.3494,Archetype_C,74.1,86.7,0.0,78.5
BR_286,3.211164764088616,31.69136635119161,2.591288605523343,88.14663937535344,3.489198843299081,3.6071933311293654,0.2334,Archetype_C,83.0,85.5,0.0,58.4
BR_287,2.4944331331695526,29.84248097890193,2.574233882690116,24.063745874423315,4.370403906680271,2.260670392826396,0.5384,Archetype_C,76.7,76.3,0.0,0.0
BR_288,3.1647230576583736,19.86926458922299,1.7476065739151572,51.1110463292651,4.703661186117914,2.190965929413878,0.4,Archetype_C,86.8,90.2,0.0,82.5
BR_289,3.5742089123164806,18.232350197983436,2.963278518083639,83.9423375870171,4.743213942921561,3.122059020762389,0.3031,Archetype_C,80.4,82.1,0.0,87.6
BR_290,3.4022481776091547,18.283958874745807,3.5863062704712743,53.86847757642133,2.7881405550436242,1.0137804124101781,0.2518,Archetype_C,75.1,78.4,0.0,77.6
BR_291,3.4038448427242294,27.92065971852337,1.561746242471081,50.866367078337,2.239963809799722,2.010898816437325,0.2185,Archetype_C,87.8,93.1,0.0,90.9
BR_292,2.6590391454413385,25.9220339692666,1.7955051484652116,53.43881744518118,4.380624484643074,2.9532342254757453,0.3408,Archetype_C,86.8,88.6,0.0,36.2
BR_293,2.17541888440467,18.122389945130692,1.9303752897838604,49.52705587045079,3.826381655957578,2.491916977829038,0.3446,Archetype_C,79.0,88.3,0.0,33.9
BR_294,1.3802187004003899,32.48985346697052,1.6285406932554685,55.07348427643486,4.534278325271193,2.2090921024809678,0.4106,Archetype_C,75.3,91.2,0.0,83.2
BR_295,1.7713206825271461,12.147970926380072,0.8141896200242518,38.47048090960381,2.89949169945788,2.303920459670544,0.3374,Archetype_C,82.2,87.9,0.0,45.8
BR_296,2.7157098262444492,24.75563880360663,3.175414328367219,26.653449399317843,2.591897018093805,0.7259675160599162,0.3164,Archetype_C,73.5,64.8,0.0,66.1
BR_297,2.54641521138046,32.93310986560411,1.626115021045624,86.38762776640131,4.716156748524341,2.0657651350533257,0.355,Archetype_C,79.0,86.4,0.0,81.4
BR_298,1.8600296843508755,34.544936830205444,2.1729048554129613,64.72184493752299,4.54295768421615,4.047117435099833,0.3107,Archetype_C,77.1,89.7,0.0,51.7
BR_299,2.5570266612624515,28.410108306628906,1.9452448471642374,101.5797978109976,4.736754843689887,2.356110167058101,0.3279,Archetype_C,75.4,81.4,0.0,83.6
BR_300,2.4873388951742306,30.161417400599767,4.471909118733846,77.87689817131294,4.1650648413877045,1.8179297104674652,0.2836,Archetype_C,64.8,75.6,0.0,81.3
